mid,ld,vrn,y,m,mo,ec,col,dd,tld,pav,rc,amfv,pn,ddob,ft,d,s,id
2084352115946,23/05/2019 20:19:05,FHR 9825,29/01/2020 23:56:15,Tesla,CX-30,2084,Orange,Scratched door sill,TotalLoss,16104513,111992281,21400,PRC930878QQ,06/11/2016,DIESEL,6,6,26/05/2018
3719246817550,28/08/2020 9:13:47,UIM 6446,06/06/2018 11:51:03,Acura,500X,4410,Purple,Roof rack scrape,Repair,30123897,11869547,52659,CHB492183KE,23/08/2016,DIESEL/ELECTRIC,2,9,19/02/2019
7870707984365,30/05/2016 13:03:19,UVM 1376,13/10/2021 11:55:49,Volvo,Ascent,2847,Teal,Side mirror scrape,TotalLoss,22712049,220710392,5373,CHB767039RK,04/04/2019,PETROL/ELECTRIC,5,5,29/03/2023
7042737826008,25/07/2022 6:55:09,TXZ 1229,31/05/2016 13:32:36,Chrysler,Optima,3632,Turquoise,Tailgate dent,TotalLoss/Repair,50012649,63955297.3,49442,WZE115603IW,30/09/2017,DIESEL/MHEV,2,8,24/02/2021
7837228283120,25/01/2021 12:36:58,DAW 0007,04/11/2021 21:50:57,Alfa Romeo,Wrangler,2258,Yellow,Bumper dent,TotalLoss/Repair,38542772,46393332.9,72656,ZOC889584ZE,17/05/2019,DIESEL/MHEV,6,3,15/06/2021
8097369603757,21/02/2018 6:46:41,ZVD 2613,15/01/2016 20:04:36,Maserati,Ascent,2987,Gold,Chipped roof sill,Repair,19924341,2058525,19519,WZE634413FX,21/03/2020,DIESEL/MHEV,2,2,14/12/2021
8036816624671,11/04/2019 10:33:19,LDM 7500,01/12/2016 18:35:24,Rolls-Royce,Impreza,1092,Gold,Roof sill chip,TotalLoss,33783301,53041709,2553,IWV415573UQ,31/05/2022,PETROL/ELECTRIC,0,0,20/12/2021
7947661275103,14/05/2018 7:26:50,WUQ 4533,07/01/2021 22:49:38,Bentley,Kona,4096,Yellow,Chipped roof sill,Repair,55621470,17910774,35279,IWV834936CI,21/02/2023,DIESEL,3,8,15/11/2019
8902639938032,20/03/2015 18:08:20,BFA 1234,09/05/2021 9:48:33,Lamborghini,Clubman,4330,Green,Chipped bumper sill,Repair,52892284,43524999,4618,PRC683470MT,10/06/2015,PETROL/ELECTRIC,4,3,29/09/2019
1173189135424,16/09/2020 11:25:50,NGN 8072,17/02/2017 9:21:17,GMC,XC60,1731,Black,Roof rack scrape,TotalLoss/Repair,68968658,85977721.9,78116,IWV836755YV,03/01/2015,PETROL/ELECTRIC,6,0,22/08/2018
4314895151091,02/07/2016 12:51:11,PMY 4508,14/01/2015 16:09:03,Aston Martin,Continental,3475,Ivory,Roof dent,TotalLoss,76143016,445694351,3786,PRC674797BW,28/10/2020,PETROL,6,7,26/09/2020
3534365241398,31/03/2023 7:01:06,ZIC 9431,29/04/2023 6:51:34,McLaren,Renegade,2565,Coral,Broken door frame,Repair,50102928,48179303,72602,IWV717466HT,04/10/2017,DIESEL/ELECTRIC,0,7,11/09/2016
3612749839344,27/03/2017 18:45:04,VNR 1113,17/10/2016 0:36:00,Cadillac,Ascent,2980,Salmon,Roof dent,Repair,9735507,5374122,8036,CHB352421FT,10/06/2019,PETROL/LPG,5,8,21/07/2015
8055437449116,09/02/2018 20:42:41,UHI 7769,22/01/2022 8:25:24,Mazda,Escape,1389,Gray,Rear bumper scuffs,Repair,13681720,7406669,70374,ZOC388897EG,30/03/2016,ELECTRIC,3,0,12/08/2020
3837002807822,22/10/2019 3:34:11,RYG 0287,12/12/2017 20:11:46,Land Rover,Ascent,2792,Purple,Roof rail chip,TotalLoss,19861700,114103058,72782,CHB401518BH,29/09/2018,PETROL/ALCOHOL,4,2,22/08/2022
8742088437856,31/01/2019 1:54:28,SUX 8887,13/05/2022 9:09:23,Hyundai,S60,963,Gold,Scratched quarter sill,Repair,59342476,58534029,53595,CHB903406MA,26/11/2018,PETROL,6,8,26/07/2019
6215677616497,28/07/2018 14:26:28,NHN 5378,26/05/2021 23:08:10,Lamborghini,Malibu,3351,Green,Bumper dent,TotalLoss,33756796,104295824,96568,CHB326230XS,18/11/2016,PETROL,4,3,29/07/2019
5809213314843,08/04/2019 23:56:18,DNC 7542,12/05/2022 8:01:22,Mitsubishi,CX-9,1921,Green,Roof dent,TotalLoss,26560985,197844203,25412,CHB413811YL,01/11/2016,DIESEL/ELECTRIC,3,0,27/12/2018
8053974989084,10/09/2021 6:18:47,SCN 0718,02/03/2021 3:51:51,Ram,Escape,1526,Black,Roof sill chip,TotalLoss/Repair,25895210,31817906.1,24043,ZOC270050QV,20/10/2022,PETROL/LPG,5,8,29/10/2021
5454730567775,10/07/2019 4:30:33,IPT 8123,25/05/2019 9:42:22,Maserati,300,4371,Teal,Chipped bumper sill,TotalLoss/Repair,21939271,26483790.1,81048,ZOC715421DQ,25/04/2022,PETROL/LPG,4,5,02/01/2017
1095774835682,03/03/2022 6:47:37,OOM 8673,04/11/2020 0:24:18,Rolls-Royce,Kona,2687,Charcoal,Roof dent,TotalLoss,54454842,311957575,15355,IWV766589LC,12/03/2018,ELECTRIC,5,2,15/06/2017
2771437503702,02/06/2021 14:21:21,OPC 1662,05/11/2016 22:15:21,McLaren,Model X,3705,Olive,Tailgate chip,TotalLoss,29979566,137484447,91725,IWV795834WL,31/12/2022,DIESEL,6,8,03/06/2021
1993207853711,17/05/2022 8:22:36,HDP 1053,29/07/2021 2:54:09,Land Rover,Clubman,3196,Yellow,Front bumper dent,TotalLoss/Repair,80861445,100085174.1,84259,IWV544714SG,30/06/2017,PETROL/ALCOHOL,2,0,05/07/2021
8176353796437,30/08/2015 16:06:41,UHS 1129,23/07/2017 0:56:43,Chrysler,Escalade,2585,Slate,Roof rack dent,Repair,58441437,34014664,39636,WZE702497BL,26/08/2015,DIESEL/MHEV,2,2,11/01/2016
3035511542911,23/01/2015 4:06:00,YXV 3777,14/08/2017 0:25:13,McLaren,Sierra,4026,Maroon,Chipped bumper scrape,TotalLoss,9446164,51066421,19256,PRC604110ME,09/09/2021,ELECTRIC,0,9,30/04/2017
8697870480268,22/09/2019 7:44:36,NGR 5351,12/09/2022 23:53:24,Ford,CLA,3167,Blue,Scratched side sill,Repair,12600954,7171668,95934,IWV305316JO,29/05/2016,ELECTRIC,0,4 ,01/05/2022
4089838509231,04/02/2016 19:17:30,TKJ 4859,07/07/2017 23:10:42,Jeep,Model 3,2230,Ivory,Dented quarter window,Repair,69226111,15239526,16695,IWV658158MJ,27/10/2020,PETROL/LPG,2,4 ,11/09/2022
9565888269834,03/04/2020 2:40:40,ZTO 3650,29/08/2022 19:37:05,GMC,5 Series,3929,Silver,Roof sill dent,TotalLoss/Repair,36360232,45475202.4,14230,WZE312679HO,23/11/2022,DIESEL/ELECTRIC,6,6,15/03/2019
5112665885542,12/12/2015 0:00:15,NPC 3547,10/03/2022 11:26:58,Chevrolet,Golf,3328,Lavender,Roof rack scrape,Repair,6061356,2431185,69497,ZOC705400RN,10/02/2022,DIESEL,4,7,04/01/2019
8445979821810,21/03/2017 0:29:57,KPL 4441,04/09/2022 7:57:09,Volvo,Murano,2357,Teal,Roof sill dent,TotalLoss,87169542,280084874,24890,IWV307253PR,31/07/2020,PETROL/LPG,2,3,09/06/2023
4610728621476,06/03/2017 15:13:29,MIV 8025,27/10/2022 5:38:50,Mazda,DB11,1931,Olive,Roof rack dent,TotalLoss/Repair,67678800,81712869.4,770,IWV208771VV,13/09/2022,PETROL/ALCOHOL,6,4 ,27/06/2020
2316369793327,28/11/2020 5:57:39,JYH 6247,23/05/2019 17:26:42,Jeep,Kona,3759,Green,Chipped roof sill,TotalLoss/Repair,55141421,62154660.7,40438,IWV372985XF,08/06/2017,PETROL/LPG,2,6,22/07/2015
5882608701410,01/01/2015 5:09:08,NJA 6006,09/10/2015 13:47:11,Nissan,Explorer,2221,Salmon,Roof sill dent,Repair,14878339,8424350,86709,PRC213127ZE,06/09/2021,PETROL,3,2,16/11/2018
3907201508130,22/01/2021 11:21:24,PDS 2337,09/06/2022 0:14:37,Mercedes-Benz,CLA,1389,Gold,Roof rack chip,TotalLoss/Repair,44596932,56227064.3,26531,IWV576882RB,20/01/2022,ELECTRIC,6,5,21/11/2021
9445510000857,04/04/2022 9:43:12,GQX 1590,04/02/2015 1:37:07,Alfa Romeo,Sportage,4348,Black,Roof dent,TotalLoss,11805202,18244661,56708,PRC612338TW,02/08/2020,PETROL/ELECTRIC,3,6,04/12/2019
1904896428433,28/01/2021 1:05:57,PGZ 9134,09/03/2023 9:37:30,Buick,XT5,3974,Plum,Front bumper scrape,TotalLoss/Repair,57309260,73307536.7,95031,ZOC486238ZE,04/02/2015,ELECTRIC,6,5,24/08/2021
1476882966553,14/09/2016 5:26:00,TXS 1844,14/03/2017 11:22:15,Dodge,570S,1144,Magenta,Chipped bumper sill,Repair,53396642,49366724,72406,PRC115579YC,05/09/2022,PETROL/ELECTRIC,0,0,04/05/2022
1045188396148,17/03/2019 6:30:05,GIV 2148,09/01/2022 4:50:44,Mercedes-Benz,Yukon,2730,Slate,Bent rim,TotalLoss,40010116,170811711,85994,CHB680848SI,26/01/2016,PETROL,0,0,05/06/2015
7618396119830,05/04/2021 10:53:00,IIR 4255,19/04/2018 10:34:19,Jeep,Escalade,2495,Turquoise,Dented front door,TotalLoss/Repair,18895658,23667455.0,9650,WZE844806FY,12/03/2018,PETROL/ELECTRIC,2,4 ,11/07/2017
2256437026579,08/11/2020 18:02:08,ZNP 9328,27/08/2015 21:01:05,Nissan,Ascent,981,Green,Roof rack chip,Repair,53037971,42888636,8774,PRC886659AB,27/10/2022,PETROL/ELECTRIC,2,3,04/08/2020
5418677916257,01/10/2020 7:10:07,JEK 1543,15/06/2022 14:20:08,Hyundai,CX-9,2238,Pink,Chipped roof sill,TotalLoss,31751448,85844370,45171,IWV407347TD,22/06/2017,PETROL/ALCOHOL,5,4 ,07/08/2021
9767482500607,26/01/2015 11:57:32,EVG 6245,17/01/2016 18:45:16,Rolls-Royce,Corolla,805,Lavender,Tailgate scrape,TotalLoss/Repair,26086727,29474539.6,82454,WZE101530YY,14/03/2020,DIESEL,6,9,09/12/2021
3274909934512,28/03/2018 4:07:07,IQA 7920,18/03/2016 15:56:58,Volvo,812 Superfast,1096,Plum,Roof sill dent,TotalLoss,22317640,74040888,74205,ZOC262672SI,14/09/2021,DIESEL/MHEV,3,4 ,28/01/2016
6500169613129,14/08/2022 12:02:31,GXJ 9125,21/02/2023 4:01:00,Mercedes-Benz,Passat,1536,Red,Dinged roof sill,Repair,93710436,79447299,58584,ZOC962926IC,11/12/2019,PETROL/LPG,6,2,16/02/2020
3754698211720,22/09/2016 13:51:42,VSE 9845,21/12/2017 17:28:09,Dodge,Sonata,3935,Beige,Chipped roof sill,Repair,37940902,23480468,44398,PRC129596QU,30/05/2021,PETROL/ALCOHOL,6,2,07/09/2020
3921432363222,23/08/2018 5:57:02,MYZ 2710,19/11/2021 4:29:23,Buick,4 Series,1267,Coral,Rear bumper ding,TotalLoss/Repair,5998146,7248569.4,90974,IWV690539KS,23/04/2016,PETROL/ALCOHOL,0,3,21/03/2018
9581432655549,25/02/2020 18:21:27,XCE 0021,10/01/2022 22:25:04,Porsche,720S,2596,Yellow,Roof sill dent,TotalLoss,83056204,89985695,26079,IWV168500NB,17/08/2022,PETROL,5,9,31/01/2015
2325880130985,26/10/2022 0:28:24,ERD 9712,04/10/2021 13:24:00,Land Rover,500X,2017,Turquoise,Front bumper dent,Repair,88968611,87719333,63618,PRC589822TB,08/06/2016,PETROL/ELECTRIC,3,3,16/04/2021
3391517996063,19/02/2020 12:48:10,KMM 8397,30/11/2018 12:04:02,Kia,Camry,1787,Purple,Tailgate dent,TotalLoss,52749147,144167005,54103,IWV924960CG,19/12/2019,DIESEL/ELECTRIC,4,6,29/09/2017
3392403520740,06/07/2017 11:20:38,SVT 6710,11/11/2020 22:58:25,Nissan,Corolla,1913,Gold,Front bumper dent,TotalLoss/Repair,32168597,39373904.7,45184,PRC614521ND,24/02/2019,PETROL/LPG,3,4 ,16/07/2018
8058069005529,01/01/2020 10:31:13,HAJ 9978,01/02/2015 20:07:36,Ferrari,S60,4102,Brown,Roof dent,TotalLoss,60711764,555325409,9738,PRC641536ZD,24/03/2022,ELECTRIC,4,4 ,26/07/2018
8205716247910,12/02/2023 7:17:36,WIO 3796,20/07/2023 14:57:55,Hyundai,Touareg,1310,Yellow,Chipped roof sill,TotalLoss,81683051,302648155,91512,CHB629699XS,16/06/2022,PETROL/LPG,3,3,18/12/2016
3082725558742,10/12/2015 14:30:50,LTT 5866,21/10/2016 5:05:31,Volkswagen,Challenger,848,Slate,Front bumper scrape,TotalLoss/Repair,83206831,104279195.2,15154,PRC571367ID,14/04/2021,PETROL/LPG,6,9,24/01/2017
1028947153336,18/04/2020 4:21:39,NHI 4632,27/06/2020 7:13:47,Mazda,CLA,2071,Cyan,Front bumper dent,Repair,59386995,54507947,81686,IWV492832RC,10/03/2015,PETROL/LPG,6,6,14/08/2023
3841934680830,29/10/2015 23:01:16,TEZ 5621,14/08/2018 5:34:49,Acura,Touareg,4260,Olive,Fender bender chip,TotalLoss/Repair,59176093,76310765.2,57404,PRC880565BI,02/06/2018,DIESEL,6,8,20/11/2015
2857199475507,14/02/2015 7:33:33,IBI 0298,12/02/2019 14:20:53,Toyota,Elantra,1945,Magenta,Roof sill chip,Repair,56061626,30729245,79271,WZE877388AD,17/01/2017,ELECTRIC,4,3,04/02/2018
1983406623387,20/12/2021 1:29:49,PZL 5689,22/04/2021 0:43:02,Lamborghini,Model 3,1386,Teal,Bent rear bumper,TotalLoss,91272276,833984683,57798,PRC346166TU,22/10/2016,ELECTRIC,0,8,14/01/2020
9454771303206,08/05/2023 5:13:13,TZZ 4401,01/10/2020 16:38:36,Buick,Durango,2672,Yellow,Roof sill dent,Repair,30165868,17159263,89561,CHB570227OR,28/03/2019,DIESEL/ELECTRIC,0,8,17/03/2022
9143079845024,28/01/2022 9:46:55,SOF 8917,27/11/2020 9:41:19,Mazda,5 Series,1068,Blue,Tailgate dent,Repair,83987791,43823808,36880,CHB417242DS,08/03/2015,ELECTRIC,0,8,27/12/2017
2179102712410,19/05/2017 19:40:18,CSJ 5692,29/06/2019 1:07:40,Jaguar,Rav4,4238,Silver,Roof rack scuffs,TotalLoss,94039458,146740075,34219,IWV336128MC,20/06/2020,DIESEL/ELECTRIC,6,8,13/02/2015
4927860662677,15/04/2020 16:20:42,WRE 5139,06/02/2021 2:40:08,Ferrari,Cayenne,3271,Pink,Roof sill dent,TotalLoss/Repair,90221109,110802573.3,5305,CHB105549JR,03/07/2018,PETROL/ALCOHOL,4,2,09/05/2020
4431674900265,24/10/2015 12:11:52,VMJ 2746,28/02/2023 22:17:37,Ram,Maxima,3601,Salmon,Roof dent,TotalLoss/Repair,56626987,63384923.6,88370,CHB846278XX,23/02/2017,DIESEL/ELECTRIC,2,2,23/11/2016
9258272559452,15/04/2015 7:46:04,OWB 0307,09/08/2020 4:02:33,Maserati,Sportage,1720,Plum,Dented side window sill,TotalLoss,34557934,260096899,24547,PRC271456KS,13/12/2022,DIESEL/ELECTRIC,2,6,08/12/2021
7726610457552,26/12/2018 20:12:41,UHN 4878,08/10/2015 15:44:19,Mini,Vantage,2073,Black,Roof rack chip,Repair,8861473,6891366,52179,PRC936702DR,22/02/2018,ELECTRIC,3,6,30/06/2015
2529905510299,25/05/2018 17:54:54,SXH 5111,04/04/2019 5:48:12,Infiniti,Silverado,4500,Teal,Roof sill chip,TotalLoss,31548618,262102098,67327,IWV584910BW,28/03/2016,DIESEL/ELECTRIC,4,6,16/04/2020
2177130190262,15/01/2023 12:25:41,SMX 6135,28/06/2017 4:39:35,Bugatti,Canyon,4137,Tan,Front bumper scrape,TotalLoss/Repair,5941554,6552697.4,2807,PRC451994RN,07/01/2018,ELECTRIC,3,5,13/02/2016
4955314816961,05/07/2018 16:07:58,WGJ 4724,19/10/2018 15:53:47,Ram,Range Rover,3878,Slate,Chipped bumper scrape,TotalLoss/Repair,71878901,80618319.6,65724,IWV178871KF,12/03/2018,PETROL,0,5,10/09/2019
9684892529388,27/09/2022 11:29:54,PHM 2835,12/09/2015 5:36:33,Nissan,Explorer,2666,Red,Dented roof sill,Repair,65403143,21383309,47207,ZOC768826PG,07/05/2019,PETROL/LPG,6,8,01/08/2016
1708372674657,27/03/2015 12:36:33,NFK 2244,05/08/2017 3:34:41,Kia,Murano,3403,Purple,Front bumper dent,Repair,69836621,37814762,9581,WZE868592AW,12/04/2021,PETROL/LPG,5,5,06/01/2023
5711304589309,06/11/2017 16:24:53,LHB 6877,02/09/2015 17:04:33,Audi,Camry,3769,Ruby,Roof rack dent,Repair,24102555,22151902,99942,WZE391779AQ,29/03/2017,PETROL,5,6,08/12/2022
9286781856128,12/03/2015 12:20:14,RMU 4421,30/05/2016 17:11:36,Fiat,Rav4,1195,Turquoise,Tailgate dent,Repair,60675012,26994882,90093,WZE286551EL,27/08/2020,DIESEL/ELECTRIC,3,6,03/04/2015
5880257232234,15/07/2023 2:26:23,FUH 6387,22/08/2020 14:58:52,Maserati,GranTurismo,3622,Cyan,Fender dent,Repair,9006849,6193888,38595,PRC221614IA,12/02/2022,DIESEL/ELECTRIC,2,2,24/09/2016
7972800708288,13/05/2016 5:21:06,PCN 1971,14/01/2020 18:44:17,Mercedes-Benz,Passat,2283,Tan,Cracked windshield washer nozzle,TotalLoss,20336706,100887507,61720,ZOC626944MS,24/12/2022,DIESEL,6,0,07/06/2018
6148984644467,17/12/2020 2:00:38,ZPI 4399,14/07/2015 10:11:22,GMC,Ascent,2153,Beige,Tailgate dent,TotalLoss,94093441,776765331,99716,ZOC726302KS,07/05/2017,PETROL/ELECTRIC,0,7,09/03/2018
7033175530745,01/01/2018 2:24:18,XFI 0482,07/03/2019 6:18:17,Alfa Romeo,La Voiture Noire,2548,Teal,Dented roof sill,TotalLoss/Repair,8118963,9182943.5,5186,IWV908655FH,05/01/2021,ELECTRIC,4,5,16/06/2016
2726368505648,22/05/2016 13:26:43,OHG 3121,15/05/2021 3:39:02,Toyota,Clubman,3454,Ivory,Fender dent,Repair,89965296,68317915,16856,WZE658555YK,15/09/2017,PETROL,2,4 ,09/02/2022
3454194689924,13/04/2023 17:04:37,AXS 2831,24/06/2017 1:59:47,Chrysler,Maxima,2743,Charcoal,Chipped bumper scrape,Repair,73288219,3113989,58396,PRC207069LE,02/12/2015,DIESEL/ELECTRIC,0,8,26/04/2019
7047209854160,22/02/2021 5:22:40,SBB 1930,19/11/2016 22:35:53,Infiniti,Vantage,2312,Pink,Dented quarter panel,Repair,76419344,50041111,66411,IWV503463XC,14/06/2016,DIESEL/ELECTRIC,0,8,14/10/2022
2796616678018,08/01/2015 8:10:11,FRX 9644,08/01/2020 1:24:19,Audi,Kona,1690,Ivory,Front bumper scrape,Repair,28464085,5322446,34275,ZOC771770LO,12/06/2019,DIESEL,0,6,10/04/2021
2901351229009,19/07/2022 6:14:34,DCV 9768,15/06/2020 11:25:09,Land Rover,MX-5 Miata,2845,Black,Bumper scrape,TotalLoss,62291961,192958677,2068,ZOC509140PC,18/01/2017,DIESEL/ELECTRIC,4,5,16/04/2017
4632452190024,09/11/2019 16:39:46,YRH 9670,02/02/2018 5:36:14,Audi,488 GTB,2728,Maroon,Roof rack dent,Repair,85466460,8209137,35621,WZE300653TJ,31/07/2016,PETROL,2,8,22/12/2015
5579905749937,22/07/2023 22:01:59,YEW 9226,08/05/2021 12:14:59,McLaren,Kona,3961,Magenta,Chipped bumper sill,Repair,74161558,54008181,56984,CHB869366XO,29/10/2021,PETROL,6,9,06/11/2020
1603538506106,07/11/2017 6:24:21,VIO 3685,22/02/2016 8:57:59,Dodge,Yukon,4295,Lavender,Chipped bumper scrape,TotalLoss/Repair,27292737,31039325.7,18619,CHB525102YZ,25/05/2021,ELECTRIC,6,2,27/02/2018
6924107023569,07/09/2021 3:14:16,CNL 4770,16/07/2023 1:02:43,Bentley,1500,2883,Yellow,Roof rack chip,TotalLoss,42397106,381089181,94549,ZOC132989AI,13/06/2022,PETROL/ELECTRIC,6,4 ,27/03/2021
7996665574543,02/12/2016 22:50:20,JDR 6591,18/12/2019 2:47:10,Buick,488 GTB,1062,Lavender,Tailgate chip,Repair,17485911,7584013,37585,WZE755593LS,17/03/2022,PETROL/LPG,6,8,21/11/2022
7136817501991,08/11/2022 18:01:14,TAV 2061,26/09/2017 8:20:05,Subaru,DB11,1201,Olive,Roof rack scuffs,TotalLoss,89035024,375106001,29991,ZOC806312OJ,04/07/2017,PETROL,2,4 ,11/07/2023
4554035669435,16/02/2020 11:16:57,YXU 6549,15/06/2015 1:18:48,Buick,Outback,3204,Plum,Chipped bumper sill,TotalLoss,83660458,756290048,72008,CHB236967HM,06/11/2021,DIESEL,4,7,26/07/2023
5607207200909,09/10/2016 22:52:55,JUD 9223,16/05/2020 23:02:41,Nissan,720S,3955,Beige,Dented quarter sill,TotalLoss/Repair,37733111,41809627.8,95454,WZE182458DD,30/03/2023,DIESEL/ELECTRIC,6,4 ,23/08/2019
6485986752767,17/02/2019 4:08:04,WPT 3345,18/09/2017 20:27:52,Aston Martin,Optima,2904,Coral,Chipped roof rack sill,Repair,61672929,48323575,58079,PRC872724HK,26/11/2017,PETROL,4,7,12/12/2021
7845151696852,25/01/2022 23:06:48,URN 2802,19/03/2023 18:52:22,Ram,GranTurismo,2152,Maroon,Roof sill dent,Repair,44322356,10721094,10447,WZE619334BG,08/05/2017,DIESEL/MHEV,6,5,09/04/2019
3484696505149,13/03/2022 23:18:20,DRY 8618,28/08/2021 18:50:48,Mini,Huracan,2899,Pink,Chipped roof rack sill,TotalLoss/Repair,89453152,114751400.9,62156,WZE303015WE,30/03/2015,DIESEL/ELECTRIC,3,6,09/06/2021
6816492767655,12/06/2022 21:30:44,MQS 5842,21/05/2016 14:23:49,Mercedes-Benz,Rav4,3009,Yellow,Fender bender scuffs,TotalLoss/Repair,33512537,41555431.9,66681,WZE244379AQ,03/03/2015,DIESEL,2,4 ,23/01/2021
9718296046263,13/03/2023 13:20:57,QRK 9518,07/09/2016 19:46:54,Ram,Sportage,969,Brown,Rear bumper chip,TotalLoss/Repair,86452845,106515726.2,80787,CHB934402VK,15/07/2023,DIESEL/MHEV,0,0,11/04/2017
4790519069700,04/10/2018 11:07:21,WRW 1224,01/10/2018 9:32:22,Acura,Flying Spur,1218,Lavender,Front bumper dent,TotalLoss,46610519,96227179,95406,WZE790966QV,14/10/2021,PETROL,0,9,05/03/2021
7256932747664,17/02/2023 3:17:54,OTQ 7188,26/12/2016 16:09:24,Mercedes-Benz,Ascent,2520,Green,Dinged roof sill,Repair,43100778,33754156,21892,WZE851729NC,02/07/2023,DIESEL,0,5,11/03/2018
5281616990594,19/07/2020 23:05:33,VHB 3648,19/06/2020 7:59:10,Maserati,Jetta,1602,Tan,Roof rack dent,TotalLoss,12455527,21417485,70913,IWV529044PU,15/08/2022,PETROL,3,5,24/04/2017
6742748381855,30/07/2022 17:57:26,MFD 6875,02/12/2020 16:06:42,Buick,Mustang,4298,Charcoal,Chipped bumper sill,TotalLoss,81756772,403196302,67238,IWV546067QJ,21/08/2018,DIESEL,6,7,09/06/2019
8157619938929,05/02/2020 6:00:34,ZDF 5340,02/02/2016 18:09:07,Ferrari,Encore,3249,Tan,Roof rack scuffs,TotalLoss/Repair,7873000,9126954.6,22800,PRC123352PQ,22/04/2023,PETROL/ELECTRIC,0,6,30/03/2018
2053954624576,09/02/2016 6:50:52,IVC 6928,05/03/2023 6:50:37,Infiniti,Touareg,1492,Purple,Broken side mirror,TotalLoss/Repair,439505,512205.3,7800,IWV259000WI,31/01/2019,PETROL/LPG,4,2,30/06/2023
9239958190127,22/11/2018 9:55:09,FRJ 1651,17/03/2017 23:28:26,Aston Martin,Canyon,866,Gold,Chipped roof sill,TotalLoss,76594597,364993619,59919,WZE228922BD,05/04/2019,PETROL/LPG,2,7,24/09/2019
4606238447532,25/07/2016 23:01:21,UQA 5021,28/09/2022 14:53:55,BMW,Canyon,2697,Silver,Front bumper scrape,Repair,59667832,52085582,58956,WZE251868JX,23/05/2016,PETROL,3,3,31/01/2019
2718899784120,11/02/2018 4:59:13,YJC 4042,04/12/2016 9:33:18,Volkswagen,Renegade,3874,Cyan,Roof rack dent,Repair,77739194,43119399,34133,WZE484171VQ,03/02/2022,PETROL/ELECTRIC,0,7,31/03/2021
6134483454354,01/08/2021 2:23:59,ODF 9976,05/05/2022 23:23:29,Dodge,Maxima,3381,Yellow,Chipped roof sill,Repair,58555839,53634609,97402,PRC598108FI,18/05/2018,PETROL/LPG,3,7,13/05/2023
7737765538356,23/01/2015 2:03:00,TBL 6661,10/07/2023 6:12:02,Infiniti,Durango,4060,Indigo,Roof dent,TotalLoss/Repair,33079346,38227378.4,64625,PRC280172YJ,17/01/2017,DIESEL/MHEV,5,3,10/05/2015
6229200541862,29/10/2019 8:27:31,KKQ 7164,15/03/2018 0:12:48,Rolls-Royce,4 Series,813,Coral,Roof rack scrape,Repair,29002172,3751429,66704,WZE233515JX,24/01/2020,DIESEL,5,2,06/02/2017
9954733916935,31/12/2015 12:54:38,AGN 3938,19/03/2020 3:05:19,Lamborghini,Ascent,2648,Lavender,Paint swirl marks,TotalLoss/Repair,96488251,114132721.1,58749,IWV145921KK,14/11/2019,PETROL/ELECTRIC,4,3,14/09/2017
1757840052237,08/05/2016 0:33:37,RGE 6111,01/12/2018 5:25:59,Fiat,CLA,4488,Charcoal,Roof sill dent,TotalLoss/Repair,24551547,28923057.4,47256,WZE822349HI,27/09/2015,PETROL/ALCOHOL,3,8,20/05/2017
9117370695216,24/08/2021 6:57:25,GSG 8653,29/08/2023 15:04:02,Ford,Explorer,1689,Olive,Roof rack dent,TotalLoss,17808490,172349806,29864,IWV367764JN,27/09/2021,DIESEL,2,6,13/09/2018
6522829684269,04/03/2020 8:37:24,FMR 9934,01/09/2015 17:23:56,Chrysler,Range Rover Sport,1005,Black,Dinged roof sill,TotalLoss,32856350,271226725,97457,PRC671305XM,05/10/2018,PETROL/ALCOHOL,5,6,16/09/2015
9130265554094,26/04/2016 16:23:37,OWQ 2473,02/01/2015 22:05:54,Hyundai,XT5,1906,Purple,Roof rack scrape,TotalLoss,26758743,38949515,28872,CHB355537TE,07/08/2017,PETROL,0,3,08/09/2019
3402482280587,14/12/2020 21:08:40,IHA 0214,24/12/2021 15:29:47,Volvo,CLA,3002,Magenta,Front bumper scuffs,TotalLoss/Repair,99984728,121513352.6,25143,WZE882345OC,22/03/2020,ELECTRIC,0,5,03/08/2022
5926370103013,10/03/2017 2:30:01,KDH 6764,28/06/2019 5:10:20,Porsche,Touareg,2205,Magenta,Tailgate dent,TotalLoss/Repair,1140345,1350158.6,87868,IWV928084TG,21/12/2019,PETROL/ALCOHOL,3,8,29/09/2020
3313190883787,05/12/2019 17:17:18,WVH 3115,20/05/2022 14:01:09,Volvo,Sonata,1131,Magenta,Rear bumper chip,Repair,71007497,66083425,28259,CHB658055GH,02/09/2021,DIESEL/ELECTRIC,6,7,10/01/2023
1996633868723,25/08/2022 17:58:34,UFH 9962,03/08/2023 23:08:49,Jeep,570S,4201,Black,Roof sill dent,TotalLoss,71257655,352501361,91716,WZE962687JQ,20/07/2018,PETROL/ELECTRIC,6,2,06/12/2016
4355456131462,13/10/2021 20:08:32,VAJ 2176,11/09/2016 20:11:51,BMW,Murano,3530,Black,Scratched side panel,TotalLoss/Repair,76544925,86170702.3,85187,PRC925062FI,21/06/2018,ELECTRIC,4,2,19/06/2022
8223389020236,27/06/2023 8:00:30,LNM 1686,31/08/2018 20:59:24,Nissan,Kona,4295,Yellow,Dented bumper sill,Repair,6326809,2699561,37036,IWV286076KV,14/10/2016,PETROL,3,3,21/04/2018
